-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 2.45902e-05 1.74842e-05
-2.4875 8.19672e-06 7.98918e-06
-2.4625 2.45902e-05 1.74842e-05
-2.4375 1.63934e-05 1.09971e-05
-2.4125 3.27869e-05 1.86914e-05
-2.3875 7.37705e-05 2.45218e-05
-2.3625 8.19672e-05 2.45902e-05
-2.3375 0.000155738 3.56816e-05
-2.3125 0.000213115 4.50447e-05
-2.2875 0.000295082 4.86308e-05
-2.2625 0.000483607 7.46532e-05
-2.2375 0.00047541 7.93856e-05
-2.2125 0.000655738 9.62897e-05
-2.1875 0.000909836 8.71131e-05
-2.1625 0.00127049 0.000118144
-2.1375 0.00163115 0.000140293
-2.1125 0.00219672 0.000164507
-2.0875 0.00268852 0.000128769
-2.0625 0.00330328 0.000155641
-2.0375 0.00417213 0.000260876
-2.0125 0.00495082 0.00024959
-1.9875 0.0067541 0.000247698
-1.9625 0.00864754 0.000290232
