-2.50036 -0.816681 -0.15873 -0.23283
3.37339 0.983646 -1.25235 -0.01352
-3.80914 0.410202 -0.0933978 0.159776
1.91436 1.16559 -0.989368 -0.0121776
-4.44127 2.26126 0.424905 0.0219365
-0.390269 -2.91794 -0.0228494 -0.343684
-2.20659 -0.322217 0.259191 -0.270827
1.68634 0.296534 -0.301795 -0.0241185
2.10174 -1.8409 -0.586327 -0.129934
0.0935485 -0.995567 -1.17519 0.243098
0.249803 0.312489 -0.320191 -0.0982226
1.23378 -0.669386 -0.426035 0.087057
-3.01758 -1.41312 -1.16765 -0.0879758
-0.874917 -0.946903 0.0919493 0.146692
-0.302553 0.0607528 0.461192 0.155486
4.29466 1.66453 1.09585 0.0217164
1.19753 0.876034 0.764963 -0.0493854
-1.51863 0.77238 0.251552 0.0774306
-2.79943 0.152427 -0.683834 -0.122481
0.134502 -1.58855 -0.0709784 -0.0036277
2.42123 1.63463 0.160979 0.267941
-2.75385 1.57896 0.41147 -0.222473
-1.30134 -1.83899 0.413219 -0.0678383
0.95493 -0.11811 -0.116307 -0.171679
4.98264 -0.481805 -0.121971 0.133102
0.289155 -0.159028 -0.902513 0.116929
-2.21005 -2.00413 0.358512 0.231405
0.233457 -1.84776 -0.147432 0.180789
2.41333 -0.333676 -0.166718 -0.0266695
-2.88036 -0.619471 -0.488746 0.156423
1.32109 -2.42529 0.462129 0.207532
1.38542 3.15943 0.152688 0.137867
-0.139521 -0.804506 -0.0810517 0.316402
1.01827 -1.30565 -0.603976 -0.247212
0.656121 0.948399 -0.516027 -0.0602211
2.58853 0.56242 0.662183 -0.225253
-0.532245 0.380023 -0.674338 0.0365996
-1.19097 -0.275621 0.30507 0.0513767
-3.03077 -2.293 0.0105297 0.0413125
-1.14081 -0.836647 -0.0606731 0.0959221
-0.24037 1.58372 1.22581 0.433248
-1.63417 0.128171 0.316914 0.195152
1.82659 1.43223 0.183108 0.0932635
-3.14248 -0.953089 -0.985593 0.0497605
-1.49647 0.151681 -0.0333275 -0.0261742
-1.99027 0.110021 -0.91972 0.108054
0.505745 -2.27082 0.115168 0.0318053
-3.01857 1.21093 0.509806 -0.0469586
2.3537 -1.14678 -0.355505 0.176721
-4.40497 1.32199 0.0484086 -0.00174032
-1.74755 0.872962 -1.34012 -0.180936
2.13016 -0.558032 -0.167994 0.348501
2.00301 -0.417195 0.0597148 0.138446
0.249674 -1.01485 0.855743 -0.0930434
-1.86767 1.00008 -0.085741 0.171175
-4.02976 -0.369251 -0.615844 -0.137688
0.14767 -2.65825 0.221823 0.0136742
-0.934335 3.1283 -0.662267 -0.328857
-1.10867 0.44741 0.239568 -0.0172374
2.909 -0.539299 0.824117 -0.00191728
-0.520457 -3.56351 -0.228922 0.0830865
-2.34773 2.00463 0.805532 -0.18883
0.133985 0.0364632 -0.490194 -0.215982
-0.297934 0.161116 -0.278054 -0.227754
-0.642595 -1.2626 -0.107678 0.249108
1.8136 1.51738 -0.465354 0.372038
-1.60778 -3.94248 -0.325977 -0.269626
-4.14011 1.71352 -1.22064 0.478254
1.63273 0.923686 0.488815 -0.467234
-4.48443 -1.81089 -0.325514 0.11726
0.601855 1.5221 -0.114152 0.232523
-0.0828638 0.418377 0.0994051 -0.0430249
1.2983 0.190144 -0.1924 -0.123724
-3.93339 -2.69187 -0.327016 -0.119483
3.26389 -0.215212 0.457125 0.221816
-3.19846 0.630073 -0.168173 0.00170018
1.29784 0.898216 -0.298547 0.00231047
3.66351 -3.57687 -0.382532 -0.0072272
2.03476 2.06041 0.62907 -0.0161744
0.823214 -0.496764 0.474805 0.194338
1.85385 -0.251953 0.0914658 -0.0502608
-0.245387 0.538796 0.587087 0.0111353
-1.96741 2.16535 -0.0440842 0.0870307
1.41324 1.35029 -0.227415 -0.123229
0.274749 1.64326 -0.420843 0.0396984
1.82227 0.41968 -0.845936 -0.218281
0.23948 -0.23479 0.358695 -0.11588
4.4739 -0.22264 0.0905332 0.0284175
-0.904963 2.35672 0.332138 0.202026
-2.30079 -2.24635 -0.657082 0.177563
-1.1741 -0.190888 -0.189721 0.102616
-2.0444 0.798865 0.262824 0.170152
1.11899 0.673341 0.555159 0.0491252
-1.59748 -2.28238 -1.34534 -0.210487
-0.556659 0.671959 0.591274 -0.171065
-2.53784 0.576879 -0.337041 0.0739841
-0.560848 -0.428033 -0.695117 0.271625
4.59836 0.14235 -0.319611 -0.148161
-0.202402 -0.865907 -0.797977 0.0280789
3.62405 1.56205 -0.283796 -0.156844
1.48822 0.532669 0.64721 -0.033475
-0.348144 -0.631662 -1.00947 -0.0505111
1.19143 1.91711 0.956738 0.360245
-2.45156 -2.19628 -0.767948 -0.273928
-0.877975 0.424563 -0.252882 -0.0588093
1.77275 0.207789 0.112119 -0.405363
2.13769 0.298635 -0.0287742 0.178669
-1.64527 -2.0296 -0.0935329 -0.192385
-3.26545 0.935575 0.139806 0.0249825
4.85344 2.16855 -0.349529 -0.0612076
0.655413 -0.0888243 0.764855 0.114777
-0.487381 0.359025 1.49227 -0.226885
-0.781554 3.42651 -0.4633 -0.02042
-0.671735 0.569047 8.03155e-05 -0.0745449
1.24597 1.00281 -0.10217 0.179997
0.080272 -0.312019 -0.548983 0.0641699
0.634346 -0.00823679 -0.269362 -0.0452861
1.528 -1.66196 -0.0810175 -0.349967
1.26137 1.96199 0.393345 0.115023
0.619111 0.653156 0.717332 -0.340437
3.36887 1.72121 -0.275362 -0.106237
1.92345 0.182418 -1.0483 0.0604364
2.04659 -1.37994 0.421174 -0.0956217
-1.2537 -0.422193 0.130583 -0.0960868
-1.61024 -0.753831 0.230124 -0.0839387
1.17952 2.25843 1.30829 0.00597014
-1.78959 0.65573 0.702669 0.361868
-1.13698 -0.885521 -0.0213301 0.140039
-0.185163 0.941397 0.179979 0.0990954
4.49212 -1.72568 -1.3753 0.196157
1.28286 1.76663 -0.0148671 -0.00665696
1.60908 0.34261 -0.826283 0.0985019
2.78696 0.254111 -0.0102306 -0.191099
3.14988 -2.24813 -0.0426917 0.0451561
-3.91575 -3.11398 -0.0231499 -0.00431355
0.739361 -2.17622 -0.570139 0.282138
-1.49983 0.753229 -0.542182 0.462797
-2.29249 1.47895 -0.0993499 -0.263897
0.0183629 1.85118 0.618101 0.104978
1.01868 -0.298242 0.0385398 0.142821
3.11844 1.50189 0.762826 0.0761042
0.880398 -0.664319 -0.836541 0.0278091
2.25031 -0.00900455 -0.254509 -0.070647
-2.12957 2.21899 0.55553 -0.00796015
0.273359 -0.311381 -0.699674 -0.0932355
1.18535 3.51322 -0.493324 0.173942
0.559015 2.35218 -0.615306 0.299075
0.778294 1.97823 0.33379 0.144962
-1.40976 0.0878153 0.19522 0.075584
3.32523 0.282668 -0.277625 0.298278
-1.84947 -0.979694 0.314554 0.0142453
-0.509228 -0.435911 0.410637 -0.233121
-0.0986239 0.958149 0.524956 -0.18829
-2.44899 -0.288123 -0.457106 0.161039
-2.72752 2.63189 -0.222821 -0.286866
0.25801 0.612676 0.302503 0.357513
-2.12628 0.753715 0.311238 -0.0390674
-0.873574 -1.28649 0.732521 0.0518539
0.757914 1.01295 0.271115 -0.0331242
3.37105 -0.514322 -1.21529 -0.312389
3.72254 -2.70951 -0.293471 0.209285
0.902287 0.758662 0.154677 0.131701
-0.942371 -0.348855 0.523428 0.169895
-0.257952 -0.456353 -0.444496 0.148559
-1.83493 0.672514 -0.586361 -0.0525958
